Endereco,Lat,Lng
"SERTÓRIO & PEDESTRE DEF. Nº 8000 CB (CASSOL CENTERLAR), Porto Alegre, RS, Brasil","-29,999673","-51,1315538"
"SERTÓRIO & PEDESTRE Nº 5660 BC (PRÓX. ASSIS CHATEUBRIAND), Porto Alegre, RS, Brasil","-30,0026788","-51,1672858"
"SERTÓRIO & PEDESTRE Nº 6600 BC (DEF.BIG), Porto Alegre, RS, Brasil","-30,0346471","-51,2176584"
"SERTÓRIO & PEDESTRE Nº 6700 CB (DEF. LEROY MERLIN), Porto Alegre, RS, Brasil","-29,9986962","-51,140411"
"SERTÓRIO & PEDESTRE Nº 6950 (PRÓX. AV. DOS GAÚCHOS), Porto Alegre, RS, Brasil","-30,0026788","-51,1672858"
"SERTÓRIO & PEDESTRE Nº 7101 CB (PRÓX. MAGALHÃES CALVET), Porto Alegre, RS, Brasil","-30,0000833","-51,1363588"
"SERTÓRIO & PEDESTRE Nº 8000 BC (CASSOL CENTERLAR), Porto Alegre, RS, Brasil","-29,999673","-51,1315538"
"SERTÓRIO & PEDESTRE PROX. ALFREDO NERI SOARES CB, Porto Alegre, RS, Brasil","-29,997957","-51,15062"
"SERTÓRIO & PEDESTRE PROX. LAZAR SEGALL BC, Porto Alegre, RS, Brasil","-30,001214","-51,1475161"
"SERTÓRIO & PERNAMBUCO & E01 (EST. PERNAMBUCO) CB, Porto Alegre, RS, Brasil","-30,0003877","-51,1974696"
"SERTÓRIO & POLAR, Porto Alegre, RS, Brasil","-29,9987968","-51,1594595"
"SERTÓRIO & RIO SÃO GONÇALO, Porto Alegre, RS, Brasil","-30,0031463","-51,1718877"
"SERTÓRIO & RUA DA VÁRZEA, Porto Alegre, RS, Brasil","-30,0021866","-51,1640498"
"SERTÓRIO & SANTOS PEDROSO, Porto Alegre, RS, Brasil","-29,9995479","-51,2014124"
"SERTÓRIO & SÃO SALVADOR, Porto Alegre, RS, Brasil","-30,0031659","-51,1814466"
"SERTÓRIO & SOUZA REIS, Porto Alegre, RS, Brasil","-30,0018508","-51,1901297"
"SERTÓRIO & ZEFERINO DIAS, Porto Alegre, RS, Brasil","-30,0009757","-51,1302187"
"SILVA SÓ & ESCOLA DE BOMBEIROS, Porto Alegre, RS, Brasil","-30,0417807","-51,2028068"
"SILVA SÓ & FELIPE DE OLIVEIRA, Porto Alegre, RS, Brasil","-30,0419733","-51,204109"
"SILVA SÓ & PEDESTRE DEF. Nº 355 SN (PROX. DONA EUGÊNIA), Porto Alegre, RS, Brasil","-30,0406597","-51,2040852"
"SILVA SÓ & PEDESTRE Nº 355 NS (PRÓX. DONA EUGÊNIA), Porto Alegre, RS, Brasil","-30,04124","-51,20403"
"SILVADO & PEDESTRE Nº 555 (PRÓX. ESCOLA PAULO GAMA), Porto Alegre, RS, Brasil","-30,0334699","-51,2186316"
"SILVEIRO & MIGUEL COUTO, Porto Alegre, RS, Brasil","-30,0639589","-51,229198"
"SIQUEIRA CAMPOS & BENTO MARTINS, Porto Alegre, RS, Brasil","-30,0301866","-51,2358592"
"SIQUEIRA CAMPOS & BORGES DE MEDEIROS, Porto Alegre, RS, Brasil","-30,027645","-51,2284372"
"SIQUEIRA CAMPOS & CALDAS JÚNIOR, Porto Alegre, RS, Brasil","-30,0290783","-51,2326087"
"SIQUEIRA CAMPOS & GENERAL CÂMARA, Porto Alegre, RS, Brasil","-30,0283157","-51,2303676"
"SIQUEIRA CAMPOS & JOÃO MANOEL, Porto Alegre, RS, Brasil","-30,0295675","-51,2340172"
"SIQUEIRA CAMPOS & LEONARDO TRUDA, Porto Alegre, RS, Brasil","-30,0280154","-51,2294867"
"SIQUEIRA CAMPOS & PADRE TOMÉ, Porto Alegre, RS, Brasil","-30,0303698","-51,2363702"
"SIQUEIRA CAMPOS & PEDESTRE CASSIANO DO NASCIMENTO, Porto Alegre, RS, Brasil","-30,0292904","-51,2332261"
"SIQUEIRA CAMPOS & PEDESTRE RUA URUGUAI, Porto Alegre, RS, Brasil","-30,0288775","-51,2332832"
"SIQUEIRA CAMPOS & PEDESTRE SEPÚLVEDA, Porto Alegre, RS, Brasil","-30,0292904","-51,2332261"
"TAQUARI & PEDESTRE Nº 395 (ESC. EST. PARANÁ), Porto Alegre, RS, Brasil","-30,0776142","-51,2419888"
"TEIXEIRA MENDES & PEDESTRE Nº 746 (PRÓX. PRUDENTE DE MORAES), Porto Alegre, RS, Brasil","-30,0317886","-51,1646549"
"TENENTE ALPOIN & PEDESTRE Nº 429 (PRÓX. RÓCIO), Porto Alegre, RS, Brasil","-30,0668343","-51,1782655"
"TERESÓPOLIS & ARNALDO BOHRER, Porto Alegre, RS, Brasil","-30,080151","-51,2076503"
"TERESÓPOLIS & BELÉM, Porto Alegre, RS, Brasil","-30,0808098","-51,2103311"
"TERESÓPOLIS & CARVALHO DE FREITAS (SOBRE VIADUTO), Porto Alegre, RS, Brasil","-30,0787172","-51,2042333"
"TERESÓPOLIS & ESTAÇÃO 23 BC (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & ESTAÇÃO 23 BC/1 (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & ESTAÇÃO 23 BC/2 (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & ESTAÇÃO 23 CB (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & ESTAÇÃO 23 CB/1 (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & ESTAÇÃO 23 CB/2 (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & ESTAÇÃO 23 CORREDOR (EST. PRAÇA GUIA LOPES), Porto Alegre, RS, Brasil","-30,0840741","-51,213529"
"TERESÓPOLIS & JOÃO PINTO, Porto Alegre, RS, Brasil","-30,0817662","-51,2143621"
"TERESÓPOLIS & JOÃO PINTO RETORNO BC, Porto Alegre, RS, Brasil","-30,0817662","-51,2143621"
"TERESÓPOLIS & PEDESTRE Nº 2669 CB (PRÓX. CARVALHO DE FREITAS), Porto Alegre, RS, Brasil","-30,0787172","-51,2042333"
"TERESÓPOLIS & PEDESTRE Nº 3126 BC (PRÓX. BELÉM), Porto Alegre, RS, Brasil","-30,0808098","-51,2103311"
"TERESÓPOLIS & PEDESTRE Nº 3480 BC (PRÓX. JOÃO PINTO), Porto Alegre, RS, Brasil","-30,0817662","-51,2143621"
"TERESÓPOLIS & PEDESTRE Nº 3611 CB (PRÓX. JOÃO PINTO), Porto Alegre, RS, Brasil","-30,0817662","-51,2143621"
"TRAMANDAÍ & PEDESTRE Nº 395 (CHECHE NOSSA SENHORA APARECIDA), Porto Alegre, RS, Brasil","-30,1344607","-51,229788"
"TÚLIO DE ROSE & PEDESTRE DEF. Nº 100 (PRÓX. SHOPPING IGUATEMI), Porto Alegre, RS, Brasil","-30,0251206","-51,1624208"
"TÚLIO DE ROSE & PEDESTRE Nº 100 (PRÓX. SHOPPING BOURBON COUNTRY), Porto Alegre, RS, Brasil","-30,0217989","-51,1625205"
"TÚLIO DE ROSE & VERÍSSIMO DO AMARAL, Porto Alegre, RS, Brasil","-30,0228136","-51,1593815"
"VALPARAÍSO & 18 DE SETEMBRO, Porto Alegre, RS, Brasil","-33,047238","-71,6126885"
"VASCO DA GAMA & CICLISTA Nº 586 (APÓS MIGUEL TOSTES), Porto Alegre, RS, Brasil","-30,0326666","-51,2057589"
"VASCO DA GAMA & FELIPE CAMARÃO, Porto Alegre, RS, Brasil","-30,031777","-51,2097747"
"VASCO DA GAMA & FERNANDES VIEIRA, Porto Alegre, RS, Brasil","-30,0317649","-51,2108541"
"VASCO DA GAMA & JOÃO TELLES, Porto Alegre, RS, Brasil","-30,0317217","-51,2123611"
"VASCO DA GAMA & MIGUEL TOSTES, Porto Alegre, RS, Brasil","-30,0324146","-51,2057736"
"VENÂNCIO AIRES & JOSÉ DO PATROCÍNIO, Porto Alegre, RS, Brasil","-30,0431419","-51,2198896"
"VENÂNCIO AIRES & LIMA E SILVA, Porto Alegre, RS, Brasil","-30,0419427","-51,2177723"
"VENÂNCIO AIRES & SANTA TEREZINHA, Porto Alegre, RS, Brasil","-30,0381545","-51,2111304"
"VENÂNCIO AIRES & SANTANA, Porto Alegre, RS, Brasil","-30,0392866","-51,2130915"
"VICENTE DA FONTOURA & DEF. SUPERMERCADO ZAFFARI, Porto Alegre, RS, Brasil","-30,0485704","-51,2015239"
"VICENTE DA FONTOURA & DONA EUGÊNIA, Porto Alegre, RS, Brasil","-30,0418013","-51,196239"
"VICENTE DA FONTOURA & NEUSA GOULART BRIZOLA, Porto Alegre, RS, Brasil","-30,0389214","-51,1958295"
"VICENTE DA FONTOURA & SANTANA, Porto Alegre, RS, Brasil","-30,0485704","-51,2015239"
"VICENTE DA FONTOURA & SÃO LUIZ, Porto Alegre, RS, Brasil","-30,049466","-51,2032407"
"VICENTE DA FONTOURA & SÃO MANOEL, Porto Alegre, RS, Brasil","-30,0486637","-51,2017023"
"VICENTE MONTÉGIA & AMAPÁ, Porto Alegre, RS, Brasil","-30,1071514","-51,2221174"
"VICENTE MONTÉGIA & PEDESTRE Nº 1057, Porto Alegre, RS, Brasil","-30,1059634","-51,2224998"
"VICENTE MONTÉGIA & RODRIGUES DA FONSECA & ATÍLIO SUPERTI, Porto Alegre, RS, Brasil","-30,1156427","-51,2118504"
"VINTE E QUATRO DE OUTUBRO & FLORÊNCIO YGARTUA & HILÁRIO RIBEIRO, Porto Alegre, RS, Brasil","-30,0265017","-51,2031705"
"VINTE E QUATRO DE OUTUBRO & MIGUEL TOSTES, Porto Alegre, RS, Brasil","-30,027972","-51,2058746"
"VISCONDE DE MACAÉ & ADÃO BAINO, Porto Alegre, RS, Brasil","-30,0137431","-51,1558299"
"VISCONDE DE MACAÉ & ALVAREZ CABRAL, Porto Alegre, RS, Brasil","-30,0137722","-51,1576007"
"VISCONDE DE MACAÉ & DOM DIOGO DE SOUZA, Porto Alegre, RS, Brasil","-30,0136572","-51,1547411"
"VISCONDE DE MACAÉ & FERNANDO CORTEZ, Porto Alegre, RS, Brasil","-30,0138208","-51,1567342"
"VOLUNTÁRIOS DA PÁTRIA & ACESS. CASTELO BRANCO, Porto Alegre, RS, Brasil","-30,0028549","-51,2072877"
"VOLUNTÁRIOS DA PÁTRIA & ÁLVARO GUASPARI, Porto Alegre, RS, Brasil","-30,0234651","-51,2164114"
"VOLUNTÁRIOS DA PÁTRIA & BARROS CASSAL, Porto Alegre, RS, Brasil","-30,0255331","-51,2182109"
"VOLUNTÁRIOS DA PÁTRIA & BRASIL, Porto Alegre, RS, Brasil","-30,0028549","-51,2072877"
"VOLUNTÁRIOS DA PÁTRIA & CAIRU, Porto Alegre, RS, Brasil","-30,0024425","-51,2071285"
"VOLUNTÁRIOS DA PÁTRIA & CEL. VICENTE, Porto Alegre, RS, Brasil","-30,0266222","-51,2209249"
"VOLUNTÁRIOS DA PÁTRIA & DR. FLORES, Porto Alegre, RS, Brasil","-30,0271075","-51,2245394"
"VOLUNTÁRIOS DA PÁTRIA & EST. SÃO PEDRO, Porto Alegre, RS, Brasil","-30,0063213","-51,2093676"
"VOLUNTÁRIOS DA PÁTRIA & GARIBALDI, Porto Alegre, RS, Brasil","-30,0250592","-51,2174476"
"VOLUNTÁRIOS DA PÁTRIA & GASPAR MARTINS, Porto Alegre, RS, Brasil","-30,0192126","-51,2140385"
"VOLUNTÁRIOS DA PÁTRIA & PEDESTRE DEF Nº 4389 BC (DC NAVEGANTES), Porto Alegre, RS, Brasil","-29,9961321","-51,2023877"
"VOLUNTÁRIOS DA PÁTRIA & PEDESTRE Nº 4389 CB (DC NAVEGANTES), Porto Alegre, RS, Brasil","-29,9961321","-51,2023877"
"VOLUNTÁRIOS DA PÁTRIA & PINTO BANDEIRA, Porto Alegre, RS, Brasil","-30,0266728","-51,2224813"
"VOLUNTÁRIOS DA PÁTRIA & PRÓXIMO ALMIRANTE BARROSO, Porto Alegre, RS, Brasil","-30,0148134","-51,211413"
"VOLUNTÁRIOS DA PÁTRIA & RAMIRO BARCELOS, Porto Alegre, RS, Brasil","-30,0205281","-51,2146616"
"VOLUNTÁRIOS DA PÁTRIA & RUA DO PARQUE, Porto Alegre, RS, Brasil","-30,0123228","-51,2110978"
"VOLUNTÁRIOS DA PÁTRIA & SÃO JORGE, Porto Alegre, RS, Brasil","-29,9934847","-51,2045923"
"VOLUNTÁRIOS DA PÁTRIA & SÃO PEDRO, Porto Alegre, RS, Brasil","-30,0063213","-51,2093676"
"VOLUNTÁRIOS DA PÁTRIA & SERTÓRIO, Porto Alegre, RS, Brasil","-29,9992163","-51,2060978"
"VOLUNTÁRIOS DA PÁTRIA Nº 1889 & PRÓX. HOFFMANN, Porto Alegre, RS, Brasil","-30,0176707","-51,2132624"
"WASHINGTON LUIZ & VASCO ALVES, Porto Alegre, RS, Brasil","-30,0362434","-51,2374365"
"WENCESLAU ESCOBAR &  PEDESTRE DEF. N° 900 CB (PRÓX. DIÁRIO DE NOTÍCIAS), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & AFONSO ALVARES, Porto Alegre, RS, Brasil","-30,1138495","-51,2547577"
"WENCESLAU ESCOBAR & ALMIRANTE CÂMARA, Porto Alegre, RS, Brasil","-30,1125743","-51,255318"
"WENCESLAU ESCOBAR & CASTRO DE MENEZES, Porto Alegre, RS, Brasil","-30,1010013","-51,2493093"
"WENCESLAU ESCOBAR & CEL MASSOT (Desligada), Porto Alegre, RS, Brasil","-30,1005854","-51,2487289"
"WENCESLAU ESCOBAR & DIÁRIO DE NOTÍCIAS & ICARAÍ, Porto Alegre, RS, Brasil","-30,0972512","-51,2482879"
"WENCESLAU ESCOBAR & LANDEL DE MOURA, Porto Alegre, RS, Brasil","-30,1157959","-51,2540039"
"WENCESLAU ESCOBAR & MÁRIO TOTTA, Porto Alegre, RS, Brasil","-30,1146055","-51,254408"
"WENCESLAU ESCOBAR & OTTO NIEMEYER, Porto Alegre, RS, Brasil","-30,1099453","-51,2542574"
"WENCESLAU ESCOBAR & PEDESTRE DEF N° 1980 CB (PRÓX. GEN. RONDON), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & PEDESTRE DEF Nº 1667 BC (PRÓX. PEREIRA PASSOS), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & PEDESTRE DEF. Nº 2560 CB (DEF. ESCOLA 3 DE OUTUBRO), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & PEDESTRE N° 1980 BC (PRÓX. GEN. RONDON), Porto Alegre, RS, Brasil","-30,101162","-51,249452"
"WENCESLAU ESCOBAR & PEDESTRE Nº 1086 (CONJ. RESID. SANTOS DUMONT), Porto Alegre, RS, Brasil","-30,099674","-51,2484158"
"WENCESLAU ESCOBAR & PEDESTRE Nº 1305 (PRÓX. SUPERMERCADO NACIONAL), Porto Alegre, RS, Brasil","-30,0107718","-51,1432932"
"WENCESLAU ESCOBAR & PEDESTRE Nº 1667 CB (PRÓX. PEREIRA PASSOS), Porto Alegre, RS, Brasil","-30,101162","-51,249452"
"WENCESLAU ESCOBAR & PEDESTRE Nº 2296 BC (PRÓX. WENCESLAU ESCOBAR), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & PEDESTRE Nº 2299 CB (PRÓX. WENCESLAU ESCOBAR), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & PEDESTRE Nº 2560 BC (DEF. ESCOLA 3 DE OUTUBRO), Porto Alegre, RS, Brasil","-30,1100492","-51,2540023"
"WENCESLAU ESCOBAR & PEDESTRE Nº 2933 CB (PRÓX. AFONSO ALVARES), Porto Alegre, RS, Brasil","-30,114681","-51,254387"
"WENCESLAU ESCOBAR & PEDESTRE Nº 3015 CB (PRÓX. MÁRIO TOTTA), Porto Alegre, RS, Brasil","-30,108408","-51,253895"
"WOLFRAM METZLER & PEDESTRE Nº 675 (ESC. MUN. GRANDE ORIENTE), Porto Alegre, RS, Brasil","-30,0242216","-51,1031072"
